2015/12/03 04:28:18  1101 2
0	2.64271176470589
1	2.64800588235295
2	2.65330000000001
3	2.65859411764706
4	2.65981876606684
5	2.65946744639376
6	2.65910324675325
7	2.66161201413428
8	2.66084641638225
9	2.66155393700787
10	2.66227083333333
11	2.66200285714286
12	2.66150757575758
13	2.66028228782288
14	2.66044770318021
15	2.65782481572482
16	2.65637157894737
17	2.65517725752508
18	2.65580000000000
19	2.65681304347826
20	2.65860000000000
21	2.65840000000000
22	2.65715523255814
23	2.65690075376884
24	2.65655031446541
25	2.65957437722420
26	2.65950000000000
27	2.65970295202952
28	2.65805197934596
29	2.65776131805158
30	2.65824333333333
31	2.65879603174603
32	2.65910000000000
33	2.66142535211268
34	2.66623516483516
35	2.66949696969697
36	2.66818547008547
37	2.67031401273885
38	2.66880000000000
39	2.66920374639769
40	2.66803012048193
41	2.66762791666667
42	2.66675813953488
43	2.66639565217391
44	2.66817813765182
45	2.67040240963855
46	2.67014200000000
47	2.66995150375940
48	2.67251686746988
49	2.67171790697674
50	2.66650051975052
51	2.66363708920188
52	2.67212165898618
53	2.67313534246575
54	2.67310000000000
55	2.67298292307692
56	2.66877435897436
57	2.66730429799427
58	2.66831155778894
59	2.66677272727273
60	2.66788138801262
61	2.66621811320755
62	2.66813243243243
63	2.67015251798561
64	2.67240950000000
65	2.67173209876543
66	2.67113300330033
67	2.67299486404834
68	2.67263837209302
69	2.67225756676558
70	2.67040000000000
71	2.66917604166667
72	2.66953809523810
73	2.66701578947368
74	2.66762252252252
75	2.66602986577181
76	2.66526232558140
77	2.66869344729345
78	2.67073076923077
79	2.66848640000000
80	2.66933653846154
81	2.66742862068966
82	2.67557586206897
83	2.68231099365751
84	2.68280437158470
85	2.69893543307087
86	2.69950000000000
87	2.69660749063670
88	2.69805990783410
89	2.69212250803859
90	2.69193142857143
91	2.69304603174603
92	2.69513821510297
93	2.69260149253731
94	2.69067602040816
95	2.69060000000000
96	2.68798730158730
97	2.68285625000000
98	2.67906066252588
99	2.68730450450450
100	2.71634347826087
101	2.72877619047619
102	2.74812761020882
103	2.77939604519774
104	2.80010000000000
105	2.82510841750842
106	2.85250167865707
107	2.85504366197183
108	2.88872393617021
109	2.91245845410628
110	2.96633308270677
111	2.98482374581940
112	3.01823868613139
113	3.05797736389685
114	3.08568024691358
115	3.13239629629630
116	3.15610891089109
117	3.19773340471092
118	3.20764151436031
119	3.21700120481928
120	3.22308072289157
121	3.24736563467492
122	3.26363690476190
123	3.26802489270386
124	3.33644744744745
125	3.38947651821862
126	3.40237955112220
127	3.41649014084507
128	3.43866700000000
129	3.44731986301370
130	3.46014160305344
131	3.46563549783550
132	3.47743442622951
133	3.51545023474178
134	3.54232909930716
135	3.56082800000000
136	3.57951780821918
137	3.60159123867070
138	3.59960294117647
139	3.60577777777778
140	3.61218155080214
141	3.61553629893238
142	3.61844880952381
143	3.62171510791367
144	3.62597007874016
145	3.62257093791281
146	3.63946254416961
147	3.66514530744337
148	3.67547374301676
149	3.67147720207254
150	3.66153747412008
151	3.66190332225914
152	3.66258400000000
153	3.65415333333333
154	3.69143846153846
155	3.68376910112360
156	3.68904112554113
157	3.69120000000000
158	3.70124311926606
159	3.70707377049180
160	3.70174776119403
161	3.71234916201117
162	3.72048418604651
163	3.72405647058824
164	3.72701165644172
165	3.72837604562738
166	3.72798389830508
167	3.72912018348624
168	3.73387529411765
169	3.73645532544379
170	3.75382155172414
171	3.75712668213457
172	3.75943019801980
173	3.76060000000000
174	3.76155026455026
175	3.76910000000000
176	3.77208192771084
177	3.77267530017153
178	3.77420000000000
179	3.77485600000000
180	3.77955835616438
181	3.78027163461538
182	3.78228288288288
183	3.78316183206107
184	3.78215148514851
185	3.78114154228856
186	3.77995589123867
187	3.77610958268934
188	3.77242252066116
189	3.76795100182149
190	3.76774921465969
191	3.76545430916553
192	3.76480000000000
193	3.76499724770642
194	3.76653636363636
195	3.76872140468227
196	3.77262452830189
197	3.77423188405797
198	3.77261638795987
199	3.76875131578947
200	3.77345306122449
201	3.77506272727273
202	3.77912907801418
203	3.78036413043478
204	3.77490000000000
205	3.77397070063694
206	3.77462200557103
207	3.76864285714286
208	3.75746000000000
209	3.75109661016949
210	3.74904194915254
211	3.75313472222222
212	3.74597903225807
213	3.74521606217617
214	3.74622238805970
215	3.75159898305085
216	3.74901656050955
217	3.74800809859155
218	3.74633617747440
219	3.74347894736842
220	3.74295699481865
221	3.73310484581498
222	3.72695905292479
223	3.72072255965293
224	3.71811951219512
225	3.71663017543860
226	3.71350432432432
227	3.71155714285714
228	3.70470147783251
229	3.69952080000000
